Date,flow,average temperature (C),precipitation,ET,PET
2002-07-04,21165.0,30.211402609059743,323133.52332132024,2254799.7,2533862.4285714286
2002-07-05,20763.0,30.31211482761409,0.0,2254799.7,2533862.4285714286
2002-07-06,20360.0,30.41282704616844,3578360.997282755,2254799.7,2533862.4285714286
2002-07-07,19138.0,30.51353926472279,199617.3999814165,2254799.7,2533862.4285714286
2002-07-08,17916.0,30.614251483277144,0.0,2254799.7,2533862.4285714286
2002-07-09,16693.0,30.714963701831493,0.0,2254799.7,2533862.4285714286
2002-07-10,15874.0,30.815675920385843,839094.3131170891,2254799.7,2533862.4285714286
2002-07-11,14652.0,30.916388138940192,0.0,2254799.7,2533862.4285714286
2002-07-12,15069.0,31.01710035749454,0.0,3227891.157142857,4005517.757142857
2002-07-13,15874.0,31.13950088882934,0.0,3227891.157142857,4005517.757142857
2002-07-14,15471.0,31.26190142016414,0.0,3227891.157142857,4005517.757142857
2002-07-15,15471.0,31.384301951498937,0.0,3227891.157142857,4005517.757142857
2002-07-16,14652.0,31.50670248283373,0.0,3227891.157142857,4005517.757142857
2002-07-17,13429.0,31.62910301416853,0.0,3227891.157142857,4005517.757142857
2002-07-18,12222.0,31.751503545503333,0.0,3227891.157142857,4005517.757142857
2002-07-19,10582.0,31.873904076838134,0.0,3227891.157142857,4005517.757142857
2002-07-20,8555.0,31.99630460817293,0.0,3127664.4,4370294.785714285
2002-07-21,8138.0,31.80335342202318,95612.5550682427,3127664.4,4370294.785714285
2002-07-22,13027.0,31.61040223587343,3988645.249710219,3127664.4,4370294.785714285
2002-07-23,12624.0,31.41745104972368,521.4125704017,3127664.4,4370294.785714285
2002-07-24,10999.0,31.224499863573925,219504.8879897371,3127664.4,4370294.785714285
2002-07-25,8958.0,31.031548677424173,514812.8148531802,3127664.4,4370294.785714285
2002-07-26,8555.0,30.83859749127442,7746079.68148616,3127664.4,4370294.785714285
2002-07-27,7735.0,30.64564630512467,70930.2036710349,3127664.4,4370294.785714285
2002-07-28,7333.0,30.45269511897492,0.0,2818896.4428571425,4259712.771428571
2002-07-29,6916.0,30.27092026145685,1234937.1141566534,2818896.4428571425,4259712.771428571
2002-07-30,6513.0,30.089145403938787,0.0,2818896.4428571425,4259712.771428571
2002-07-31,5694.0,29.90737054642072,32625.868161837698,2818896.4428571425,4259712.771428571
2002-08-01,4069.0,29.72559568890265,9964.6960613459,2818896.4428571425,4259712.771428571
2002-08-02,3264.0,29.543820831384583,0.0,2818896.4428571425,4259712.771428571
2002-08-03,2444.0,29.362045973866515,0.0,2818896.4428571425,4259712.771428571
2002-08-04,2847.0,29.18027111634845,745102.3489140878,2818896.4428571425,4259712.771428571
2002-08-05,3666.0,28.998496258830382,11689005.8250123,2906878.3,4256840.514285714
